Bénéficiaire,Adresse,Descriptif,Montant,Nom,Prénom,Département,Groupe,"Programme budgétaire",ID_Acteur
"Commune de Floremont (88130)","Commune de Floremont (88130)","Remplacement chaudière de l'école",2400.00,FRANQUEVILLE,Christian,Vosges,SRC,122-01,PA1362
"Commune de FLORENSAC",,"Réalisation d'une fresque pour les droits de l'Homme",3145.00,DENAJA,Sébastien,Hérault,SRC,122-01,PA606623
"Commune de FLORENTIA",,"Remise en état et en eau du lavoir communal",2500.00,PELISSARD,Jacques,Jura,UMP,122-01,PA2345
"Commune de Fluy (80540)","3, Place de la Mairie","acquisition de 2 vitrines d'affichage + remplacement 5 panneaux électoraux",2000.00,BUISINE,Jean-Claude,Somme,SRC,122-01,PA609535
"Commune de FOAMEIX","""2 rue des Ecoles
55401 Foameix""","Accessibilité de la Mairie pour personnes à mobilité réduite",8400.00,DUMONT,Jean-Louis,Meuse,SRC,122-01,PA1199
"Commune de Foëcy","HdV - 21 rue Gaston Cornavin 18500","Achat matériel restaurant scolaire",6000.00,SANSU,Nicolas,Cher,GDR,122-01,PA605745
"Commune de FOISSAC","Mairie - 12260 FOISSAC","Travaux au restaurant scolaire",3000.00,MARCEL,Marie-Lou,Aveyron,SRC,122-01,PA330546
"Commune de Foix","45 Cours Gabriel Fauré 09000 FOIX","Acquisition de mobiliers urbains",15000.00,MASSAT,Frédérique,Ariège,SRC,122-01,PA267091
"Commune de FONS","Mairie  07200 FONS","Réalisation d'une nouvelle mairie",20000.00,BUIS,Sabine,Ardèche,SRC,122-01,PA605261
"Commune de FONS SUR LUSSAN","""Hôtel de Ville
30580 FONS SUR LUSSAN""","Travaux école",10000.00,VERDIER,Fabrice,Gard,SRC,122-01,PA606230
"Commune de Fonsorbes",,"Achat d'un véhicule électrique",7500.00,IBORRA,Monique,Haute-Garonne,SRC,122-01,PA331835
"Commune de FONTAINE LA GAILLARDE",,"Réhabilitation de logements",3000.00,FORT,Marie-Louise,Yonne,UMP,122-01,PA336576
"Commune de FONTAINE LE COMTE",,"Mise en valeur de l'abbatial et création d'une salle des spectacle",12000.00,COUTELLE,Catherine,Vienne,SRC,122-01,PA336421
"Commune de Fontaine Notre Dame",,"Extension du réseau d'éclairage public sur le lotissement rue du tour de ville",3000.00,BERTRAND,Xavier,Aisne,UMP,122-01,PA267080
"Commune de FONTAINEBRUX",,"Aménagement du cœur de village",2800.00,PELISSARD,Jacques,Jura,UMP,122-01,PA2345
"Commune de FONTAINE-FRANCAISE",,"Réfection chemin de la prairie",15000.00,DELATTE,Rémi,Côte-d'Or,UMP,122-01,PA267450
"Commune de FONTAINE-LA-GUYON",,"Rénovation et construction des vestiaires du stade",6000.00,"LA RAUDIERE de",Laure,Eure-et-Loir,UMP,122-01,PA331567
"Commune de FONTAINE-LE-DUN","""Place Arthur Courbe
76740 Fontaine Le Dun""","Réhabilitation de l'école",2000.00,CHAUVEL,Dominique,Seine-Maritime,SRC,122-01,PA609222
"Commune de Fontaine-lès-Dijon","""1 place de l'Hôtel de Ville     
21121 FONTAINE-LES-DIJON""","Rénovation de la grande salle du Centre d’Animation Pierre Jacques",8000.00,GRANDGUILLAUME,Laurent,Côte-d'Or,SRC,122-01,PA605804
"Commune de FONTAINE-ST-LUCIEN",,"Acquisition de trois barnums",1300.00,DASSAULT,Olivier,Oise,UMP,122-01,PA998
"Commune de FONTANS",,"Aménagement de divers chemins communaux",5000.00,MOREL-A-L'HUISSIER,Pierre,Lozère,UMP,122-01,PA266788
"Commune de Fontenay aux Roses","""75 rue Boucicaut
92260 FONTENAY AUX ROSES""","Construction d'une maison des associations",100000.00,GERMAIN,Jean-Marc,Hauts-de-Seine,SRC,122-01,PA610203
"Commune de FONTENAY LE FLEURY","78330 Fontenay le Fleury","Travaux d'intérêt local",20000.00,MALLÉ,Jean-Philippe,Yvelines,SRC,122-01,PA609465
"Commune de Fontenay sur Vègre","Fontenay sur Vègre","Construction classe",5000.00,TOLMONT,Sylvie,Sarthe,SRC,122-01,PA608741
"Commune de Fontenay-le-Comte","Fontenay le Comte","Réhabilitation Centre de service aux entreprises",20000.00,FOURAGE,Hugues,Vendée,SRC,122-01,PA609775
"Commune de FONTENAY-SOUS-FOURONNES",,"Recharge du noyau de la cloche de l'église",1500.00,LARRIVE,Guillaume,Yonne,UMP,122-01,PA267785
"Commune de FONTENOIS LES MONTBOZON","M. VAGNET D - Maire 5, rue du lavoir 70230 FONTENOIS LES MONTBOZON","Mise en place d'équipement de sécurité sur la commune",2500.00,VILLAUMÉ,Jean-Michel,Haute-Saône,SRC,122-01,PA334951
"Commune de FONTENOUILLES",,"Réhabilitation de logements communaux",3500.00,LARRIVE,Guillaume,Yonne,UMP,122-01,PA267785
"Commune de FONTETTE",,"Travaux du système d'assainissement",6000.00,DHUICQ,Nicolas,Aube,UMP,122-01,PA267178
"Commune de FONTIES D'AUDE","""av Louis Mons et anc Combat
11800 FONTIES D'AUDE""","PROJET CONSTRUCTION ECOLE PRIMAIRE",13000.00,PEREZ,Jean-Claude,Aude,SRC,122-01,PA2365
"Commune de Forbach",Forbach,"Achat mobilier de l'extension du Foyer de Marienau",6420.00,KALINOWSKI,Laurent,Moselle,SRC,122-01,PA607691
"Commune de FORCALQUIER","""Place du Bourguet
04300 Forcalquier""","Cluster touristique",50000.00,CASTANER,Christophe,Alpes-de-Haute-Provence,SRC,122-01,PA605131
"Commune de FORGES",,"Travaux d'aménagement de la traversée d'agglomération sur RD 214",8000.00,PIRON,Michel,Maine-et-Loire,UMP,122-01,PA267469
"Commune de FORSTFELD",,"Achat d'un orgue liturgique pour l'église paroissiale",2900.00,REISS,Frédéric,Bas-Rhin,UMP,122-01,PA266776
"Commune de Fort-de-France",,"Travaux de proximité dans les quartiers (génie civil)",60000.00,LETCHIMY,Serge,Martinique,SRC,122-01,PA337483
"Commune de Fort-de-France ",,"Travaux de mise en accessibilité du centre ville de Fort-de-France",58000.00,LETCHIMY,Serge,Martinique,SRC,122-01,PA337483
"Commune de FORTSCHWIHR",,"Travaux de mise en sécurité de la grand rue",6000.00,STRAUMANN,Eric,Haut-Rhin,UMP,122-01,PA334654
"Commune de FOSSE",,"Construction d'une classe",5000.00,ROBILIARD,Denys,Loir-et-Cher,SRC,122-01,PA606991
"Commune de FOUGERE",,"Travaux de sécurisation des entrées du bourg",7000.00,TAUGOURDEAU,Jean-Charles,Maine-et-Loire,UMP,122-01,PA2792
"Commune de FOUGÈRES SUR BIEVRE",,"2ème tranche de travaux de restauration de l'Eglise",5000.00,ROBILIARD,Denys,Loir-et-Cher,SRC,122-01,PA606991
"Commune de FOUGEROLLES","M. PETITJEAN C - Maire Place de l'Hôtel de Ville BP 25 70220 FOUGEROLLES","Réalisation d'une aire de jeux sur la commune",6000.00,VILLAUMÉ,Jean-Michel,Haute-Saône,SRC,122-01,PA334951
"Commune de Fourchambault","Mairie - 59 Rue Gambetta 58600 FOURCHAMBAULT","opération zéro phyto - achat d'un désherbeur mécanique",3000.00,CARRILLON-COUVREUR,Martine,Nièvre,SRC,122-01,PA267188
"Commune de FOURMIES",FOURMIES,"Construction d'une médiathèque",10000.00,PAUVROS,Rémi,Nord,SRC,122-01,PA607769
"Commune de FOURNES CABARDES","""r Mairie
11600 FOURNES CABARDES""","REFECTION VOIRIE",2000.00,PEREZ,Jean-Claude,Aude,SRC,122-01,PA2365
"Commune de FOURNETS-LUISANS",,"Projet de restructuration scolaire et périscolaire",7393.00,GENEVARD,Annie,Doubs,UMP,122-01,PA605991
"Commune de FRAISSE CORBIERES","""7 Grand'Rue
11360 FRAISSE DES CORBIERES""","AMENAGEMENT CŒUR DE VILLAGE",13000.00,PEREZ,Jean-Claude,Aude,SRC,122-01,PA2365
"Commune de FRAMERVILLE-RAINECOURT",,"Construction d’un atelier municipal et accessibilité des sanitaires municipaux",5000.00,"DEMILLY Stéphane",,Somme,UDI,122-01,PA267241
"Commune de FRAMONT",,"Travaux de réfection des toitures de la mairie et du local de première intervention",2000.00,CHRETIEN,Alain,Haute-Saône,UMP,122-01,PA608662
"Commune de Franchesse","""11, place de la Mairie
03160 FRANCHESSE ""","""Achat matériel avec aménagement d'un
espace dédié aux jeunes""",2000.00,CHAMBEFORT,Guy,Allier,SRC,122-01,PA330118
"Commune de Francilly Selency",,"Implantation radar pédagogique",1000.00,BERTRAND,Xavier,Aisne,UMP,122-01,PA267080
"Commune de FRANGY",,"Aménagement et rénovation du centre bourg",15000.00,DUBY-MULLER,Virginie,Haute-Savoie,UMP,122-01,PA608826
"Commune de FRANQUEVILLE","27800 Franqueville","Travaux mairie incendiée",5000.00,DESTANS,Jean-Louis,Eure,SRC,122-01,PA606040
"Commune de Fransèches ","Commune de Fransèches (23480)","Eclairage public",6000.00,VERGNIER,Michel,Creuse,SRC,122-01,PA2895
"Commune de FRAPELLE",,"Aménagement de bourg",12000.00,CHERPION,Gérard,Vosges,UMP,122-01,PA856
"Commune de Frasnay-Reugny","Commune de Frasnay-Reugny - Le Bourg - 58270 FRASNAY REUGNY ","aménagement et accessibilité du centre bourg",8000.00,CARRILLON-COUVREUR,Martine,Nièvre,SRC,122-01,PA267188
"Commune de FRAUENBERG",,"Sondage par radar du sous-sol du château et de la place St Jacques",1000.00,LETT,Céleste,Moselle,UMP,122-01,PA267057
"Commune de Frayssinet le Gélat","Mairie 46250 Frayssinet le Gélat","Travaux de rénovation d'un local pour l'installation d'un commerce rural (salon de coiffure)",4500.00,ORLIAC,Dominique,Lot,RRDP,122-01,PA332950
"Commune de FREBUANS",,"Déplacement et restauration des fontaines",1000.00,PELISSARD,Jacques,Jura,UMP,122-01,PA2345
"Commune de Frégimont","Mairie - Le Bourg - 47360 FREGIMONT","Création d'un terrain multisports",4500.00,FEKL,Matthias,Lot-et-Garonne,SRC,122-01,PA607287
"Commune de Freistroff",FREISTROFF,"Ravalement des façades de l'école primaire et de la mairie",4000.00,ZANETTI,Paola,Moselle,SRC,122-01,PA607699
"Commune de FREMECOURT",,"Acquisition d'un tracteur communal",4000.00,HOUILLON,Philippe,Val-d'Oise,UMP,122-01,PA1661
"Commune de FREMESTROFF",,"Projet d'aménagement du cœur de village",5000.00,MARTY,Alain,Moselle,UMP,122-01,PA267556
"Commune de Freneuse",,"Aménagement de voiries - sécurisation accès piétons",30000.00,BACHELAY,Guillaume,Seine-Maritime,SRC,122-01,PA642987
"Commune de Freniches","HdV - Rue de l'Eglise - 60640","Remplacement des huisseries de l'école",5000.00,"Groupe GDR",,"*(non rattaché à un département)",,122-01,NULL
"Commune de FREPILLON",,"Travaux d'intérêt local",10000.00,CARPENTIER,Jean-Noël,Val-d'Oise,RRDP,122-01,PA610521
"Commune de FRESNES",,"Extension du garage municipal",5000.00,ROBILIARD,Denys,Loir-et-Cher,SRC,122-01,PA606991
"Commune de FRESNES EN SAULNOIS",,"Aménagement d'une allée piétonne",5000.00,MARTY,Alain,Moselle,UMP,122-01,PA267556
"Commune de FRESNES L'ARCHEVEQUE",,"Restauration de la toiture de l'église",3000.00,GILARD,Franck,Eure,UMP,122-01,PA267148
"Commune de FRESNES L'ARCHEVEQUE",,"Travaux de sécurisation RD1",14000.00,GILARD,Franck,Eure,UMP,122-01,PA267148
"Commune de Fresnois la Montagne","12, place d'Orval 54260 FRESNOIS LA MONTAGNE","Création de 3 logements",30000.00,"Groupe SRC",,"*(non rattaché à un département)",,122-01,NULL
"Commune de FRESNOY LE CHÂTEAU",,"Projet de réfection de la rue du petit étang",2600.00,MATHIS,Jean-Claude,Aube,UMP,122-01,PA2124
"Commune de FRESNOY LES ROYE  ",,"Travaux d’isolation du logement communal ",2600.00,"DEMILLY Stéphane",,Somme,UDI,122-01,PA267241
"Commune de FRESSIES",,"Informatique école",3600.00,"VILLAIN François-Xavier",,Nord,UDI,122-01,PA267765
"Commune de Fressines",,"équipement informatique TBI école",2000.00,DRAPEAU,Jean-Luc,Deux-Sèvres,SRC,122-01,PA345994
"Commune de FRETIGNEY et VELLOREILLE",,"Travaux de restauration des tableaux de l'église",1000.00,CHRETIEN,Alain,Haute-Saône,UMP,122-01,PA608662
"Commune de FRETIGNY",,"Travaux de devanture du bar-épicerie",2500.00,"LA RAUDIERE de",Laure,Eure-et-Loir,UMP,122-01,PA331567
"Commune de Fretoy-le-Château","HdV - Rue Albin Cadet 60 640","Achat et installation de 3 radars pédagogiques",6341.00,"Groupe GDR",,"*(non rattaché à un département)",,122-01,NULL
"Commune de FREVENT","""8 place Jean Jaurès
62270 Frevent""","Aménagement de la médiathèque",4000.00,COTTEL,Jean-Jacques,Pas-de-Calais,SRC,122-01,PA344114
"Commune de Frévin Capelle","1 rue de la mairie 62690 FREVIN CAPPELLE",Mobilier,4137.00,COTTEL,Jean-Jacques,Pas-de-Calais,SRC,122-01,PA344114
"Commune de FRIAUVILLE",,"Création d'un chemin de découverte",13000.00,"LE DÉAUT",Jean-Yves,Meurthe-et-Moselle,SRC,122-01,PA1871
"Commune de FRIERES FAILLOUEL","02700 FRIERES FALLOUEL","Acquisition d'un atelier numérique",1500.00,BECHTEL,Marie-Françoise,Aisne,SRC,122-01,PA605076
"Commune de FROIDECONCHE","M. PASSARD H - Maire Place de l'Eglise 70300 FROIDECONCHE","Réalisation de travaux d'aménagement de la traversée du village",9000.00,VILLAUMÉ,Jean-Michel,Haute-Saône,SRC,122-01,PA334951
"Commune de FRONTENAS",,"Remplacement du mobilier de la salle d'animation rurale",5000.00,VERCHERE,Patrice,Rhône,UMP,122-01,PA334843
"Commune de Frontenay Rohan Rohan",,"création accueil périscolaire",5000.00,DRAPEAU,Jean-Luc,Deux-Sèvres,SRC,122-01,PA345994
"Commune de FRONTENEX","73460 Frontenex","Acquisition mobilier cantine scolaire",7500.00,LACLAIS,Bernadette,Savoie,SRC,122-01,PA608785
"Commune de FROTEY-LES-VESOUL",,"Création d'une micro-crèche",10000.00,CHRETIEN,Alain,Haute-Saône,UMP,122-01,PA608662
"Commune de FRY",,"Réhabilitation et aménagement d'une salle en salle de conseil municipal",10000.00,GUEGOT,Françoise,Seine-Maritime,UMP,122-01,PA335567
"Commune de FUBLAINES",,"Ravalement de la mairie",3000.00,COPE,Jean-François,Seine-et-Marne,UMP,122-01,PA917
"Commune de FUBLAINES",,"Aménagement de la route départementale 228",5000.00,COPE,Jean-François,Seine-et-Marne,UMP,122-01,PA917
"Commune de FULTOT","""7 rue du Fresnay
76560 Fultot""","Rénovation de la salle polyvalente",2500.00,CHAUVEL,Dominique,Seine-Maritime,SRC,122-01,PA609222
"Commune de Gabriac",,"Travaux d'intérêt local",2678.00,CENSI,Yves,Aveyron,UMP,122-01,PA267266
"Commune de GADANCOURT",,"Acquisition de matériel électoral et de rangement",2155.00,HOUILLON,Philippe,Val-d'Oise,UMP,122-01,PA1661
"Commune de GAEL","35290 Gael","Rénovation salle polyvalente",40000.00,ANDRÉ,François,Ille-et-Vilaine,SRC,122-01,PA606675
"Commune de Gageac et Rouillac","24240 Gageac Rouillac","Travaux d'intérêt local",9000.00,ALLAIN,Brigitte,Dordogne,ECOLO,122-01,PA605922
"Commune de Gagny","1 Place Foch, 93220 Gagny","Construction d'un gymnase",14000.00,PACHON,Elisabeth,Seine-Saint-Denis,SRC,122-01,PA610313
"Commune de GAILLAC","81600 Gaillac","Divers travaux liés à la pratique du rugby",10000.00,VALAX,Jacques,Tarn,SRC,122-01,PA336112
"Commune de Gainneville","Place du 8 mai 1945 76500 GAINNEVILLE","Rénovation du groupe scolaire Louis Aragon",50000.00,TROALLIC,Catherine,Seine-Maritime,SRC,122-01,PA609205
"Commune de GALAN",,,7000.00,DUBIÉ,Jeanine,Hautes-Pyrénées,RRDP,122-01,PA608292
"Commune de GAN","Mairie                        Place de la mairie   64290  GAN                               ","création vestiaires/tribunes stade de foot",20000.00,HABIB,David,Pyrénées-Atlantiques,SRC,122-01,PA1592
"Commune de GANCOURT-SAINT-ETIENNE",,"Réfection de la toiture de la mairie",3860.00,GUEGOT,Françoise,Seine-Maritime,UMP,122-01,PA335567
"Commune de Gandrange","Commune de Gandrange","Équipement informatique et réseau, école",43000.00,LIEBGOTT,Michel,Moselle,SRC,122-01,PA1977
"Commune de Gannat","""Mairie 
03800 Gannat""","Jardin public",15000.00,CHARASSE,Gérard,Allier,RRDP,122-01,PA815
"Commune de Gannay/Loire","""4, rue de la Mairie
03230 Gannay/Loire""","""Changement huisseries
bâtiments communaux""",1500.00,CHAMBEFORT,Guy,Allier,SRC,122-01,PA330118
"Commune de Garches",,"Travaux d'intérêt local",30000.00,OLLIER,Patrick,Hauts-de-Seine,UMP,122-01,PA2295
"Commune de GARDEFORT",,"Travaux de voirie prévus à l'entrée du village",2870.00,FROMION,Yves,Cher,UMP,122-01,PA1379
"Commune de GARDIE",,"Colonne de remplissage des pulvérisateurs agricoles",3000.00,DUPRÉ,Jean-Paul,Aude,SRC,122-01,PA1208
"Commune de GARGANVILLAR","""Mairie 
82100 GARGANVILLAR""","Travaux d'aménagement intèrieur de la salle des fêtes",7000.00,MOIGNARD,Jacques,Tarn-et-Garonne,RRDP,122-01,PA346170
"Commune de GARNERANS",,"Remise en état de la croix du cimetière",1000.00,VOISIN,Michel,Ain,UMP,122-01,PA2936
"Commune de gauchin-le-gal","""Rue Carré
62150 CAUCOURT""","Travaux d'enfouissement des réseaux secs",10000.00,JANQUIN,Serge,Pas-de-Calais,SRC,122-01,PA1710
"Commune de Gaujac","Mairie - Le Bourg - 47200 GAUJAC","Travaux divers groupe scolaire",1500.00,FEKL,Matthias,Lot-et-Garonne,SRC,122-01,PA607287
"Commune de GAUVILLE","27930 Gauville","Agrandissement du cimetière",3000.00,DESTANS,Jean-Louis,Eure,SRC,122-01,PA606040
"Commune de GAVISSE",,"Réfection de la peinture de l'église",5000.00,GROMMERCH,Anne,Moselle,UMP,122-01,PA343623
"Commune de GAZERAN",,"Sonorisation de la salle des fêtes",3742.00,PAISSON,Jean-Frédéric,Yvelines,UMP,122-01,PA345937
"Commune de GEAUNE",,"Aménagement de la rue Gourgues en traverse d'agglomération RD 2",10000.00,"Groupe SRC",,"*(non rattaché à un département)",,122-01,NULL
"Commune de Gelles","""Le Bourg 
63740 Gelles""","Travaux d'intérêt local",2000.00,AUROI,Danielle,Puy-de-Dôme,ECOLO,122-01,PA608186
"Commune de Gelos","Mairie                                      49, rue Eugène Daure                      64110 GELOS","Rénovation école du Hameau",7500.00,LIGNIERES-CASSOU,Martine,Pyrénées-Atlantiques,SRC,122-01,PA1979
"Commune de GELOUX","40090 Geloux","Travaux d'isolation acoustique d'une salle polyvalente",10000.00,DELAUNAY,Florence,Landes,SRC,122-01,PA342539
"Commune de GELUCOURT",,"Restauration des vitraux de l'église",2500.00,MARTY,Alain,Moselle,UMP,122-01,PA267556
"Commune de GENERAC","33920 Générac","Remplacement des portes et fenêtres de l'ensemble scolaire et salle polyvalente",9576.00,PLISSON,Philippe,Gironde,SRC,122-01,PA2430
"Commune de Générac","""Mairie de Générac
Place Hôtel de Ville
30510 GENERAC""","Extension du Colombarium de la Commune",5700.00,COLLARD,Gilbert,Gard,NI,122-01,PA606212
"Commune de Générargues",Générargues,"Aménagement pour deux aires de jeux et un jardin potager",5000.00,DUMAS,William,Gard,SRC,122-01,PA1193
"Commune de Geneuille","""Mairie 
5, rue Lyautey 
25870 Geneuille""","Travaux d'intérêt local",4000.00,ALAUZET,Eric,Doubs,ECOLO,122-01,PA605963
"Commune de GENLIS","Monsieur le Maire Noel BERNARD - Hôtel de Ville - 18, Avenue du Général de Gaulle - 21110 GENLIS","Achat de défribrillateurs + Extension salle communale",30000.00,BOUZIANE,Kheira,Côte-d'Or,SRC,122-01,PA605830
"Commune de Gennes","""1, rue du Lavoir 
25660 Gennes""","Travaux d'intérêt local",3000.00,ALAUZET,Eric,Doubs,ECOLO,122-01,PA605963
"Commune de GENNES ",,"Liaison piétonnière ",8000.00,PIRON,Michel,Maine-et-Loire,UDI,122-01,PA267469
"Commune de Gennetines","""1, place de la Mairie
03400 Gennetines""","""Réfection logement 
communal""",2500.00,CHAMBEFORT,Guy,Allier,SRC,122-01,PA330118
"Commune de Gennevilliers","""177 avenue Gabriel Péri
92230 Gennevilliers""","Travaux d'intérêt local",30000.00,BACHELAY,Alexis,Hauts-de-Seine,SRC,122-01,PA610066
"commune de Génos","Hautes Pyrénées","élargissement de voirie et aménagement urbain",11000.00,GLAVANY,Jean,Hautes-Pyrénées,SRC,122-01,PA1496
"Commune de GENTE","5 route de la Mairie 16130 GENTE","Création d'un sanitaire public extérieur avec accès handicapés  ",4000.00,REYNAUD,Marie-Line,Charente,SRC,122-01,PA2549
"Commune de GERBEPAL",,"Achat d'une étrave pour assurer le déneigement",2000.00,CHERPION,Gérard,Vosges,UMP,122-01,PA856
"Commune de GERBEVILLER",,"Pose d'une borne 2ème DB",1000.00,LAMBLIN,Jacques,Meurthe-et-Moselle,UMP,122-01,PA267551
"Commune de Germaine",,"Aménagement de la salle communale",1450.00,BERTRAND,Xavier,Aisne,UMP,122-01,PA267080
"Commune de GERMAINVILLE",,"Réalisation de la rénovation totale de la rue d'Orvilliers",10000.00,MARLEIX,Olivier,Eure-et-Loir,UMP,122-01,PA606098
"Commune de GERMIGNEY",,"Travaux d'optimisation de l'installation communale d'éclairage public",2000.00,CHRETIEN,Alain,Haute-Saône,UMP,122-01,PA608662
"Commune de Germiny ","54170 GERMINY","Assainissement général ",2000.00,PATIER,Dominique,Meurthe-et-Moselle,SRC,122-01,PA607553
"Commune de Germolles sur Grosnes ","Germolles sur Grosnes ","Réfection d'une salle de classe ",5000.00,THÉVENOUD,Thomas,Saône-et-Loire,SRC,122-01,PA608672
